WKT,nama,deskripsi
"POLYGON ((106.7785757 -6.3182578, 106.7768591 -6.3313953, 106.7730826 -6.3499919, 106.7706793 -6.3556219, 106.7605513 -6.358181, 106.7566031 -6.3612519, 106.7497366 -6.3610813, 106.7346304 -6.3603989, 106.7195242 -6.3603989, 106.7181509 -6.3619343, 106.7181509 -6.3661994, 106.7171209 -6.3702939, 106.7220991 -6.3743883, 106.7212408 -6.3759237, 106.7236441 -6.3771179, 106.7215841 -6.3800181, 106.7219275 -6.3849654, 106.7253607 -6.3882067, 106.725704 -6.3946893, 106.7315405 -6.4037307, 106.7313688 -6.4100425, 106.7311972 -6.4146483, 106.7370337 -6.4190836, 106.7377203 -6.4226658, 106.7361754 -6.4259069, 106.7353171 -6.4293186, 106.7349737 -6.4366535, 106.7377203 -6.442112, 106.7442434 -6.4392122, 106.7528265 -6.4388711, 106.7632979 -6.4388711, 106.7715376 -6.4375064, 106.7792624 -6.437677, 106.7852705 -6.4390416, 106.7878454 -6.4407474, 106.7984884 -6.445353, 106.8101614 -6.4518349, 106.8211477 -6.4494468, 106.8328207 -6.4383593, 106.8537634 -6.4341802, 106.8595142 -6.4211734, 106.8626898 -6.4101278, 106.8541925 -6.4032188, 106.8532484 -6.3904244, 106.8532484 -6.3820652, 106.8585699 -6.3784827, 106.8582266 -6.3656876, 106.8583983 -6.356475, 106.8535917 -6.3503331, 106.8506735 -6.3441912, 106.8486136 -6.3404377, 106.8414038 -6.3452148, 106.8403738 -6.3505037, 106.8324774 -6.3561337, 106.8218344 -6.358181, 106.813938 -6.3615931, 106.8050116 -6.3658582, 106.7943686 -6.3658582, 106.790077 -6.3607401, 106.791107 -6.3499919, 106.7960852 -6.3452148, 106.797201 -6.3442765, 106.7991751 -6.3384757, 106.8019217 -6.3303716, 106.8048399 -6.3239735, 106.807329 -6.3187696, 106.8080156 -6.3153573, 106.8051832 -6.3151013, 106.797716 -6.3157838, 106.7889612 -6.3166369, 106.7813223 -6.3171488, 106.7789971 -6.3169372, 106.7785757 -6.3182578))",Depok,
