WKT,nama,deskripsi
"POLYGON ((110.8297444 -8.2011671, 110.8283711 -8.1960699, 110.8342076 -8.1896133, 110.8318043 -8.180438, 110.8338643 -8.1756804, 110.8249379 -8.168204, 110.8221913 -8.1624267, 110.8160115 -8.1529109, 110.8180714 -8.1444145, 110.8112049 -8.1474732, 110.809145 -8.1566493, 110.7981587 -8.1627665, 110.7906056 -8.1597079, 110.7854557 -8.1484928, 110.787859 -8.1291205, 110.7902623 -8.1216432, 110.7871724 -8.10091, 110.7789326 -8.0845947, 110.7789326 -8.0679387, 110.7717228 -8.0584207, 110.7658863 -8.0431234, 110.75593 -8.0305453, 110.7531834 -8.0227262, 110.7617665 -8.0040278, 110.7610798 -7.9928084, 110.7645131 -7.9890685, 110.7672596 -7.9853286, 110.7686329 -7.9605083, 110.7686329 -7.9516678, 110.7727528 -7.9448673, 110.7700062 -7.9367066, 110.7724095 -7.9258254, 110.7686329 -7.916304, 110.7713795 -7.9010015, 110.7748127 -7.8952203, 110.777216 -7.8802571, 110.7840825 -7.8700545, 110.7823658 -7.8632527, 110.7837391 -7.8578111, 110.7885456 -7.8550903, 110.7875157 -7.8510091, 110.7827092 -7.8503289, 110.7833958 -7.8414861, 110.7833958 -7.8292418, 110.7851124 -7.8207387, 110.7851124 -7.8156367, 110.7789326 -7.8146163, 110.7734394 -7.8101945, 110.7696629 -7.8081537, 110.7641697 -7.8108748, 110.7624531 -7.8176775, 110.7638264 -7.82414, 110.7576466 -7.8275412, 110.7518101 -7.8244801, 110.7511235 -7.8197183, 110.7428837 -7.8169972, 110.7428837 -7.8084938, 110.7373906 -7.8033917, 110.7308674 -7.8006706, 110.7264042 -7.7969289, 110.7222844 -7.7935274, 110.7137013 -7.7918267, 110.713358 -7.7965888, 110.712328 -7.8020311, 110.7054615 -7.8061129, 110.6937886 -7.8061129, 110.6817723 -7.806453, 110.6714726 -7.8037319, 110.6725026 -7.7938676, 110.6773091 -7.7918267, 110.6718159 -7.7857039, 110.6659794 -7.7908062, 110.657053 -7.8047523, 110.64744 -7.7959085, 110.6302739 -7.8020311, 110.6237507 -7.8023713, 110.6196309 -7.79931, 110.614481 -7.8030516, 110.6065846 -7.7982895, 110.5966282 -7.8006706, 110.6004048 -7.804072, 110.5897618 -7.8078136, 110.5828953 -7.8037319, 110.5846119 -7.7897858, 110.560236 -7.7826424, 110.5458165 -7.7914865, 110.5331135 -7.7965888, 110.5248738 -7.7863842, 110.5135441 -7.7802613, 110.5090809 -7.7700563, 110.4929448 -7.7676751, 110.4919148 -7.7533876, 110.4912281 -7.7418212, 110.4689122 -7.6397509, 110.4685688 -7.6196742, 110.4596424 -7.5842824, 110.4575825 -7.5628418, 110.4544926 -7.5539929, 110.4459095 -7.5410597, 110.4428196 -7.5458246, 110.4249669 -7.5539929, 110.4019642 -7.5788373, 110.388918 -7.5961934, 110.3635121 -7.615931, 110.3322697 -7.6336259, 110.3051472 -7.6543825, 110.2859211 -7.6826234, 110.2773381 -7.6958926, 110.2715016 -7.7067798, 110.2622319 -7.6856856, 110.2666951 -7.6639098, 110.2649784 -7.6475772, 110.2526188 -7.641112, 110.2416325 -7.6516604, 110.2193165 -7.649959, 110.2121067 -7.6479174, 110.2052403 -7.6520006, 110.1918507 -7.644855, 110.1619816 -7.648598, 110.1520253 -7.6465563, 110.1451588 -7.649959, 110.1417256 -7.6441744, 110.1365757 -7.6537019, 110.1207829 -7.6676526, 110.1170063 -7.6700343, 110.1276493 -7.6795612, 110.1372624 -7.6897684, 110.137949 -7.6955524, 110.1300526 -7.7040581, 110.1341725 -7.7169864, 110.1307393 -7.7408006, 110.129366 -7.7476045, 110.1238728 -7.7516867, 110.1194096 -7.7584904, 110.1128865 -7.7680153, 110.1132298 -7.7731179, 110.1104832 -7.7785605, 110.1012135 -7.7785605, 110.0919438 -7.7870645, 110.0867939 -7.7989698, 110.0816441 -7.8020311, 110.0809575 -7.8067931, 110.074091 -7.8101945, 110.062418 -7.8142762, 110.0582981 -7.826861, 110.0593281 -7.8418262, 110.0500584 -7.8459075, 110.0504017 -7.8523695, 110.0431919 -7.8629126, 110.0438786 -7.8703946, 110.0418187 -7.8850182, 110.0349522 -7.8846781, 110.031519 -7.8945402, 110.0246525 -7.8904594, 110.019846 -7.8924998, 110.0186444 -7.8943702, 110.0201035 -7.8950078, 110.0256825 -7.8972607, 110.0304461 -7.8990036, 110.0312615 -7.8989186, 110.0321198 -7.8998112, 110.0548649 -7.9080152, 110.0582123 -7.9091204, 110.0691557 -7.9137537, 110.0708723 -7.9144338, 110.0726748 -7.9150289, 110.0737477 -7.915794, 110.0754214 -7.9163465, 110.0770522 -7.9173242, 110.0778246 -7.9173242, 110.0782109 -7.9171117, 110.0792408 -7.9177918, 110.0813437 -7.9185994, 110.0829316 -7.9194495, 110.0903988 -7.9225524, 110.0924158 -7.9234451, 110.0936175 -7.9244227, 110.0944329 -7.9242527, 110.0962782 -7.9251453, 110.0983382 -7.9261229, 110.0992394 -7.9262929, 110.1003552 -7.9270155, 110.1046038 -7.9288432, 110.123272 -7.9376417, 110.1345587 -7.9430397, 110.1373482 -7.9434222, 110.1420689 -7.9459299, 110.1568747 -7.9531979, 110.166874 -7.9583832, 110.1809073 -7.966416, 110.185628 -7.9693061, 110.1941252 -7.9750862, 110.2009488 -7.9801012, 110.2044249 -7.9818011, 110.2596167 -8.0039013, 110.3039053 -8.0178402, 110.3437307 -8.0295689, 110.3543737 -8.0514955, 110.3627851 -8.0589741, 110.3675917 -8.0610136, 110.3708532 -8.0661126, 110.3751448 -8.0712114, 110.3873327 -8.0725711, 110.3919676 -8.0758004, 110.4024389 -8.0783497, 110.4154852 -8.0827686, 110.4182318 -8.0868475, 110.4240683 -8.0871874, 110.4305914 -8.0895668, 110.4341963 -8.0948353, 110.4362562 -8.099424, 110.4460409 -8.1007836, 110.4542807 -8.1019732, 110.4623487 -8.1067317, 110.4673269 -8.1109803, 110.4697302 -8.1082612, 110.4802015 -8.1113202, 110.4884413 -8.1128497, 110.4911879 -8.1174382, 110.5011442 -8.1184578, 110.5241468 -8.1272946, 110.5272367 -8.1310332, 110.5353048 -8.1313731, 110.5438879 -8.1347718, 110.5461195 -8.1327326, 110.5478361 -8.1293339, 110.5488661 -8.1337522, 110.5522993 -8.1339221, 110.5598524 -8.1352816, 110.5696371 -8.1376607, 110.5735853 -8.136811, 110.5785635 -8.1380006, 110.5835417 -8.1396999, 110.5856016 -8.1449677, 110.5948713 -8.1481964, 110.5972746 -8.1487062, 110.5995062 -8.1449677, 110.6044844 -8.1464971, 110.6123808 -8.1504055, 110.6149557 -8.1526145, 110.6207922 -8.1551634, 110.6415632 -8.1645092, 110.6520346 -8.1704564, 110.6551245 -8.1730052, 110.6582144 -8.1730052, 110.6607893 -8.1755539, 110.6645658 -8.1764035, 110.6674841 -8.1764035, 110.6697157 -8.1777628, 110.6738356 -8.1806514, 110.6772688 -8.1809912, 110.6798437 -8.1832001, 110.6832769 -8.1828603, 110.6887701 -8.1848992, 110.6944349 -8.187278, 110.6990698 -8.185409, 110.702503 -8.1862585, 110.7058276 -8.1840066, 110.7084025 -8.1845163, 110.7101191 -8.1872349, 110.7104625 -8.1913128, 110.7056559 -8.1960703, 110.7073726 -8.1999781, 110.7114924 -8.1994684, 110.7144107 -8.198279, 110.7183589 -8.1998082, 110.724882 -8.1979392, 110.7326068 -8.1926721, 110.7483996 -8.1969198, 110.7511462 -8.1981091, 110.7537211 -8.1981091, 110.758356 -8.1981091, 110.7636775 -8.1981091, 110.7722606 -8.1959003, 110.7803286 -8.1959003, 110.7873668 -8.1931818, 110.7908 -8.1938614, 110.7971515 -8.1918225, 110.7985247 -8.1901234, 110.7983531 -8.1948809, 110.7980098 -8.1972596, 110.8035029 -8.1975994, 110.8053912 -8.1992985, 110.8063353 -8.1999781, 110.8101119 -8.1991286, 110.811571 -8.2000631, 110.8183516 -8.2000631, 110.8197249 -8.2036311, 110.8245314 -8.2026117, 110.828308 -8.2038859, 110.8298529 -8.2031214, 110.8297444 -8.2011671))",DIY Yogyagarta,
