WKT,nama,deskripsi
"POLYGON ((106.8167945 -6.3073491, 106.8164512 -6.3079889, 106.8159791 -6.3080742, 106.8158504 -6.3085434, 106.8155929 -6.3097378, 106.8159791 -6.3105056, 106.816537 -6.3105482, 106.8176957 -6.3102496, 106.8176099 -6.3122971, 106.8176528 -6.3143872, 106.8179103 -6.3147284, 106.8171378 -6.315027, 106.8164512 -6.3151123, 106.8164941 -6.3159228, 106.8175241 -6.3160081, 106.8185969 -6.3163493, 106.8191977 -6.3171171, 106.8202706 -6.317373, 106.8214293 -6.3174583, 106.822631 -6.3172451, 106.8235751 -6.3173304, 106.8236609 -6.3177996, 106.8247767 -6.317629, 106.8257638 -6.3112307, 106.8264934 -6.311316, 106.8270083 -6.3087567, 106.8244334 -6.3085008, 106.8244763 -6.3063253, 106.8224593 -6.3066239, 106.820614 -6.3065386, 106.8206569 -6.3060267, 106.8203135 -6.3058988, 106.8195411 -6.3058561, 106.8185111 -6.3056428, 106.8183394 -6.3053443, 106.8177386 -6.3054296, 106.8172666 -6.3052589, 106.8163224 -6.3049177, 106.8161078 -6.3056002, 106.8167516 -6.3065813, 106.8167945 -6.3073491))",Taman,
