WKT,nama,deskripsi
"POLYGON ((106.7989655 -6.2145088, 106.7982803 -6.2146915, 106.7982695 -6.215598, 106.7983791 -6.216758, 106.7984113 -6.2176219, 106.7982826 -6.2197338, 106.7982611 -6.2204377, 106.7989477 -6.220843, 106.8010291 -6.2216749, 106.8031105 -6.2226561, 106.8037328 -6.2234667, 106.8047628 -6.2247253, 106.8087539 -6.2219949, 106.8082818 -6.2212056, 106.8083462 -6.2157874, 106.8061361 -6.2155741, 106.8061361 -6.2149342, 106.8063077 -6.2142942, 106.8062004 -6.212801, 106.8025526 -6.2135903, 106.7989655 -6.2145088))",Gelora bung karno,
